014173,2,1,0,0,0,4,0,1,2,0
114171,2,0,5,5,0,1,0,2,1,0
014175,2,2,1,3,3,8,1,3,1,1
014137,0,15,1,0,3,25,1,1,0,0
015479,1,0,2,1,0,1,0,0,6,0
016784,7,6,9,0,1,6,7,1,4,1
06814,11,12,0,0,0,8,0,3,5,1
06827,3,2,0,0,0,1,0,1,1,0
06839,0,1,9,8,5,0,7,0,0,2
05504,5,0,18,9,11,0,8,0,1,0
05516,1,1,5,5,5,0,5,1,1,0
04200,36,10,78,271,15,35,8,6,3,0
06856,2,0,1,1,1,0,1,0,0,0
016910,3,2,2,5,6,5,1,1,1,0
04203,1,5,5,0,5,0,5,0,0,0
06882,1,2,2,2,3,1,2,1,1,0
06875,3,3,0,0,0,1,0,1,0,1
04253,1,1,0,0,0,1,0,1,1,0
04246,1,0,2,1,1,0,0,0,0,1
016880,3,3,7,6,3,2,3,2,2,1
015556,3,0,6,2,0,0,1,0,1,0
014203,3,3,0,0,1,2,0,0,2,0
016867,0,0,1,4,0,2,3,1,0,0
016836,0,0,6,3,2,0,2,0,0,3
014271,1,1,6,11,6,0,16,0,1,0
015596,0,1,5,0,1,1,6,0,0,1
016896,12,7,19,22,28,6,5,2,1,0
014248,2,0,8,10,9,2,10,1,1,0
014249,1,1,0,0,0,1,0,1,1,0
06940,4,5,0,0,0,6,0,2,1,0
06938,16,3,1,1,1,0,2,1,0,0
06962,8,17,15,16,0,15,0,15,14,0
06956,8,12,1,0,0,6,0,3,1,1
04303,0,0,2,1,0,2,1,0,2,1
15634,1,2,9,24,1,0,1,0,0,0
05636,1,0,20,4,5,0,2,0,0,0
04322,0,0,2,1,4,29,0,22,0,0
04315,9,2,3,2,1,3,0,2,0,2
06992,2,4,32,54,27,1,11,6,4,0
05663,3,0,1,1,0,3,0,0,2,1
015709,0,0,13,0,1,1,2,0,0,2
015701,1,0,0,0,0,1,0,3,1,1
015718,4,2,0,0,0,0,0,1,2,1
03022,1,1,0,0,0,1,0,2,2,0
03033,4,2,4,3,3,1,1,0,0,0
03031,0,0,6,6,4,0,2,0,0,1
013013,1,2,2,1,2,2,3,0,0,2
015649,2,3,1,0,1,2,7,0,0,0
015659,1,1,36,34,20,1,6,0,0,0
015658,0,0,43,29,26,0,25,0,0,14
015657,5,0,1,0,2,6,1,4,0,0
015639,3,3,10,41,52,3,9,2,1,5
015633,1,1,1,0,6,1,0,0,0,0
015606,22,20,24,22,16,21,18,20,19,7
013085,2,3,0,0,0,2,0,2,1,0
013094,1,0,4,0,3,3,0,2,0,0
013060,5,4,11,47,11,2,11,2,3,0
013074,0,0,1,1,1,12,0,9,0,0
014372,0,0,1,1,1,0,1,0,0,2
013033,8,7,2,1,0,6,1,6,2,1
015696,1,0,3,2,5,1,7,0,2,0
015699,1,1,1,0,0,1,2,0,0,2
05703,2,2,55,1,49,1,2,1,0,0
05750,2,1,1,1,2,0,0,0,0,1
04412,0,8,2,2,0,5,0,6,3,0
04418,3,1,28,24,12,0,7,0,0,10
05749,7,8,1,1,2,1,0,1,5,0
04423,1,1,0,0,0,1,0,1,1,0
04427,1,1,0,0,0,1,0,2,1,0
05759,2,1,13,14,10,1,12,0,0,9
04440,0,0,3,3,2,0,50,0,0,13
03108,3,2,0,0,0,3,0,3,9,9
03102,3,2,1,11,9,4,1,2,2,2
03120,2,2,0,0,1,1,0,1,1,0
015828,0,0,1,1,1,0,1,0,0,1
03114,3,1,1,2,2,2,0,3,2,0
04444,0,0,2,2,1,0,1,0,0,1
05790,1,1,4,4,6,1,2,1,1,0
05789,0,0,20,19,14,0,13,0,0,3
015800,1,0,1,6,3,0,5,0,0,1
03153,1,0,4,5,2,1,2,2,2,1
015810,3,6,1,1,1,2,0,3,3,0
04495,7,2,0,0,0,1,0,2,3,0
03160,18,11,20,19,15,10,1,7,4,0
03181,0,0,2,1,1,1,4,0,0,0
015789,0,0,7,6,1,0,4,0,0,7
013139,2,2,1,1,1,2,2,3,1,0
014412,7,7,4,5,1,7,7,8,8,15
015751,0,0,14,23,13,0,1,0,0,1
015757,2,11,2,0,2,0,2,7,5,5
015723,0,0,7,3,12,0,5,4,0,0
014406,0,0,1,1,1,0,1,0,0,1
014404,1,1,0,0,0,1,0,1,1,0
013143,8,9,78,24,18,6,9,5,5,2
013141,2,0,0,0,0,2,0,1,1,3
05806,0,0,2,1,2,1,2,1,0,3
05816,1,1,1,1,1,1,1,1,0,1
05839,0,3,6,0,1,2,5,1,1,0
05835,7,3,0,0,1,2,0,1,1,0
04505,2,3,0,0,0,1,0,1,0,1
05850,6,4,0,0,0,2,0,2,1,12
04531,2,2,18,18,12,1,13,1,1,6
04540,0,24,3,3,2,0,1,0,0,0
03205,1,1,15,15,0,0,5,0,0,0
05882,0,0,4,8,11,0,8,0,0,7
05895,0,1,1,1,2,0,3,0,0,0
03233,5,5,5,5,5,5,5,1,3,0
014611,5,1,16,69,7,3,1,0,0,0
04582,6,5,0,0,1,6,0,5,4,0
04587,1,1,3,1,2,1,0,1,1,4
03298,12,2,0,0,0,2,0,3,1,1
015917,2,0,7,0,6,0,0,1,2,0
015918,2,3,5,9,2,3,6,5,1,7
715913,2,6,0,0,0,1,0,1,1,0
013256,3,3,1,0,0,3,5,1,1,0
014554,7,5,0,10,8,1,5,0,2,0
015890,2,2,10,1,5,0,0,7,0,0
015892,7,0,0,47,1,0,0,4,0,5
014568,3,1,29,4,7,0,2,1,0,3
014539,1,1,1,1,6,1,2,0,0,1
013202,1,0,15,0,1,7,1,0,0,4
015868,1,2,0,0,0,1,0,1,1,0
013217,4,2,6,1,0,2,0,1,0,0
015851,28,12,36,0,0,11,33,8,7,5
05908,3,3,15,15,10,2,5,0,0,0
05909,0,1,11,11,6,0,1,0,0,0
014591,0,0,6,6,6,3,2,0,0,10
013270,4,7,0,0,0,6,0,4,2,0
05928,0,0,1,1,1,0,1,0,0,1
05920,28,7,2,2,0,12,1,1,1,2
013278,1,1,15,8,1,0,0,0,0,6
04606,1,0,5,6,0,4,0,5,1,0
04607,1,2,0,10,0,1,2,1,0,0
05934,2,3,2,2,9,2,13,4,0,3
04611,6,8,1,0,0,3,0,0,1,0
15944,1,1,3,2,0,1,0,1,1,1
05955,1,1,26,0,5,11,0,0,0,0
03318,1,1,0,0,0,1,0,1,1,0
05976,0,0,53,22,3,7,12,0,0,0
05991,4,0,3,0,36,5,1,3,1,0
04663,2,4,0,0,0,1,0,1,1,1
03324,5,0,1,6,2,0,1,4,4,1
04655,3,2,0,0,0,1,0,8,9,0
04656,1,1,0,0,0,18,0,20,1,0
02018,3,3,0,0,0,1,0,1,1,0
03344,2,1,0,0,0,1,0,1,1,0
14691,8,10,0,0,0,15,0,9,1,0
04692,5,0,36,10,10,1,10,0,0,0
02034,0,0,2,1,1,0,2,0,1,2
013404,33,3,5,0,0,9,0,0,1,0
03368,2,1,5,5,5,1,5,0,0,0
013410,5,0,1,10,5,0,5,4,4,0
02046,1,1,2,4,1,1,1,1,1,0
02095,1,1,8,6,2,4,5,2,1,2
012030,2,2,0,0,0,1,0,1,1,0
014692,4,0,14,4,0,3,7,0,0,0
013372,11,10,0,0,0,9,0,5,4,0
014684,2,0,1,1,2,0,3,0,0,0
013356,5,5,0,0,0,6,0,4,6,0
014688,3,1,8,7,7,1,1,0,0,1
014652,4,1,0,1,0,1,0,0,0,1
015990,1,1,0,0,0,1,0,1,1,0
015965,7,0,3,4,1,5,0,0,0,0
013391,5,0,4,5,7,0,0,1,1,0
04718,0,1,5,5,1,0,0,0,0,1
03417,8,1,7,1,0,6,0,1,2,0
02107,0,0,7,10,7,0,2,0,0,1
03446,1,1,1,1,1,1,1,1,1,1
03443,1,0,1,1,0,0,1,1,1,1
02134,2,1,2,1,0,1,0,0,0,0
03465,7,17,0,24,0,2,0,2,2,0
02153,7,0,1,3,0,5,0,3,6,1
13479,0,1,1,1,1,3,0,1,0,0
02166,0,1,9,9,6,1,6,0,0,1
13497,1,1,1,2,2,2,0,2,1,0
013531,1,1,1,54,0,3,0,2,2,1
012204,2,2,72,4,44,2,1,0,21,0
014868,0,0,47,35,3,0,6,0,0,9
02171,4,1,10,10,10,1,2,1,0,0
02185,8,4,0,0,0,5,0,4,4,0
013514,8,0,7,7,84,0,23,0,1,6
012155,0,0,4,0,2,0,3,0,1,3
012160,5,11,1,3,0,17,0,4,2,0
012139,0,0,4,1,1,0,1,0,2,0
012145,0,0,1,1,1,0,1,0,0,2
012149,7,6,16,1,14,27,4,11,4,0
014775,4,0,3,3,1,0,2,0,0,2
012129,4,6,17,17,14,0,11,1,0,5
014765,7,1,1,1,1,0,0,0,0,0
013438,9,6,29,23,18,8,14,5,4,1
04800,14,1,0,0,0,0,1,3,3,1
14801,1,0,2,1,0,4,0,5,0,0
03503,0,0,12,3,2,0,1,1,0,3
04833,1,1,3,8,1,1,0,0,1,2
23508,0,1,5,5,0,1,5,0,0,0
04834,1,2,0,0,2,1,1,1,0,0
04842,3,2,0,0,0,5,0,2,2,0
02208,4,0,1,0,1,0,0,1,9,0
04874,1,0,1,0,1,0,0,1,0,2
04891,6,4,39,39,32,1,35,1,1,11
03554,1,5,5,11,42,0,0,0,0,0
02253,1,0,7,8,6,0,2,0,0,4
43584,5,0,0,0,0,1,0,4,5,1
02250,14,16,6,6,6,20,3,3,12,0
03577,8,3,0,0,2,2,0,3,2,0
02274,2,2,2,1,1,2,0,1,1,0
012312,2,2,10,10,5,4,0,2,1,0
014977,0,1,0,1,0,1,0,1,0,2
212313,2,1,5,5,2,1,0,0,0,0
014983,1,1,1,3,1,0,0,0,0,0
012301,0,2,1,33,38,0,1,0,0,0
013633,0,1,2,1,20,2,1,0,1,0
014965,0,1,0,0,0,1,5,1,1,0
012273,1,1,10,20,10,1,0,1,0,0
012260,0,0,1,1,1,0,1,0,5,0
012269,4,2,2,1,2,1,1,2,1,3
013564,0,0,5,5,0,0,0,4,1,1
014879,3,3,1,1,3,2,0,1,1,1
014886,2,7,2,3,4,8,4,3,1,2
04912,9,7,0,0,0,8,0,8,7,0
04932,0,1,1,1,1,0,1,0,0,0
04933,1,0,1,0,0,1,9,0,0,1
04940,0,1,1,2,0,5,4,0,0,3
04960,0,0,1,1,1,0,1,0,0,1
04957,4,1,3,2,1,1,1,0,0,2
